Date,Hours,Type,Status,ClientName,id,SecurityName,Symbol,Price,Country,Quantity,Comment,Portfolio
20220823,14:56:00,Manual,Failed,VINCI,9792,Mitsubishi UFJ Financial,MUFG,5.3,Japan,254,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9793,Iberdrola,IBE.MC ,10.92,Spain,125,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9794,Atlassian,TEAM,260.87,Australia,412,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9795,Illinois Tool Works,LRCX,205.69,United States,487,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9796,Walmex,EQIX,676.25,United States,721,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9797,Schlumberger,SLB,39.37,United States,483,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9798,London Stock Exchange, LS4C.F,98.73, United Kingdom,341,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9799,Pernod Ricard,RI.PA,191.63,France,211,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9800,Alimentation Couche-Tard, ATD.TO,45.39,Canada,24,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9801,Chipotle Mexican Grill,CMG,1647.42,United States,725,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9802,Deutsche Post,DPW.DE,37.34,Germany,574,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9803,Microsoft,MSFT,277.06,United States,234,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9804,Alphabet (Google),GOOG,115.59,United States,19,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9805,Tesla,TSLA,904.12,United States,452,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9806,Apple,AAPL,167.53,United States,265,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9807,TSMC,TSM,85.88,Taiwan,254,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9808,Meta Platforms (Facebook),META,164.08,United States,145,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9809,Atlassian,TEAM,260.87,Australia,483,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9810,Illinois Tool Works,LRCX,205.69,United States,341,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9811,Walmex,EQIX,676.25,United States,211,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9812,Schlumberger,SLB,39.37,United States,24,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9813,London Stock Exchange, LS4C.F,98.73, United Kingdom,725,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9814,Pernod Ricard,RI.PA,191.63,France,574,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9815,Alimentation Couche-Tard, ATD.TO,45.39,Canada,234,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9816,Chipotle Mexican Grill,CMG,1647.42,United States,19,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9817,Deutsche Post,DPW.DE,37.34,Germany,452,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9818,Microsoft,MSFT,277.06,United States,265,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9819,Alphabet (Google),GOOG,115.59,United States,512,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9820,Tesla,TSLA,904.12,United States,254,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9821,Apple,AAPL,167.53,United States,125,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9822,TSMC,TSM,85.88,Taiwan,412,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9823,Meta Platforms (Facebook),META,164.08,United States,851,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9824,Procter & Gamble,PG,146.22,United States,234,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9825,Home Depot,HD,309.19,United States,124,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9826,Wells Fargo,WFC,44.59,United States,254,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9827,China Construction Bank,601939.SS ,0.79,China,145,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9828,Royal Bank Of Canada,RY,94.59,Canada,487,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9829,PayPal,PYPL,95.34,United States,721,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9830,Anheuser-Busch Inbev,BUD,52.32,Belgium,483,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9831,Sony,SONY,84.46,Japan,341,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9832,British American Tobacco,BTI,40.86,United Kingdom,211,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9833,Deutsche Telekom,DTE.DE,18.71,Germany,24,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9834,Glencore,GLCNF,5.91,Switzerland,452,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9835,Hindustan Unilever,HINDUNILVR.NS,32.45,India,265,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9836,PayPal,PYPL,95.34,United States,721,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9837,Anheuser-Busch Inbev,BUD,52.32,Belgium,483,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9838,Sony,SONY,84.46,Japan,341,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9839,British American Tobacco,BTI,40.86,United Kingdom,211,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9840,Deutsche Telekom,DTE.DE,18.71,Germany,24,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9841,Glencore,GLCNF,5.91,Switzerland,452,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9842,Hindustan Unilever,HINDUNILVR.NS,32.45,India,265,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9843,Air Liquide,AI.PA ,132.04,France,512,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9844,Mitsubishi UFJ Financial,MUFG,5.3,Japan,254,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9845,Iberdrola,IBE.MC ,10.92,Spain,125,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9846,Atlassian,TEAM,260.87,Australia,412,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9847,Illinois Tool Works,LRCX,205.69,United States,487,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9848,Walmex,EQIX,676.25,United States,721,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9849,Schlumberger,SLB,39.37,United States,483,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9850,London Stock Exchange, LS4C.F,98.73, United Kingdom,341,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9851,Pernod Ricard,RI.PA,191.63,France,211,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9852,Alimentation Couche-Tard, ATD.TO,45.39,Canada,24,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9853,Chipotle Mexican Grill,CMG,1647.42,United States,725,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9854,Deutsche Post,DPW.DE,37.34,Germany,574,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9855,Microsoft,MSFT,277.06,United States,234,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9856,Alphabet (Google),GOOG,115.59,United States,19,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9857,Tesla,TSLA,904.12,United States,452,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9858,Apple,AAPL,167.53,United States,265,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9859,TSMC,TSM,85.88,Taiwan,254,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9860,Meta Platforms (Facebook),META,164.08,United States,145,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9861,Atlassian,TEAM,260.87,Australia,483,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9862,Illinois Tool Works,LRCX,205.69,United States,341,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9863,Walmex,EQIX,676.25,United States,211,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9864,Schlumberger,SLB,39.37,United States,24,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9865,London Stock Exchange, LS4C.F,98.73, United Kingdom,725,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9866,Pernod Ricard,RI.PA,191.63,France,574,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9867,Alimentation Couche-Tard, ATD.TO,45.39,Canada,234,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9868,Chipotle Mexican Grill,CMG,1647.42,United States,19,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9869,Deutsche Post,DPW.DE,37.34,Germany,452,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9870,Microsoft,MSFT,277.06,United States,265,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9871,Alphabet (Google),GOOG,115.59,United States,512,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9872,Tesla,TSLA,904.12,United States,254,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9873,Apple,AAPL,167.53,United States,125,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9874,TSMC,TSM,85.88,Taiwan,412,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9875,Meta Platforms (Facebook),META,164.08,United States,851,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9876,Procter & Gamble,PG,146.22,United States,234,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9877,Home Depot,HD,309.19,United States,124,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9878,Wells Fargo,WFC,44.59,United States,254,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9879,China Construction Bank,601939.SS ,0.79,China,145,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9880,Royal Bank Of Canada,RY,94.59,Canada,487,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9881,PayPal,PYPL,95.34,United States,721,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9882,Anheuser-Busch Inbev,BUD,52.32,Belgium,483,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9883,Sony,SONY,84.46,Japan,341,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9884,British American Tobacco,BTI,40.86,United Kingdom,211,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9885,Deutsche Telekom,DTE.DE,18.71,Germany,24,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9886,Glencore,GLCNF,5.91,Switzerland,452,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9887,Hindustan Unilever,HINDUNILVR.NS,32.45,India,265,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9888,Hindustan Unilever,HINDUNILVR.NS,32.45,India,254,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9889,Air Liquide,AI.PA ,132.04,France,145,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9890,Mitsubishi UFJ Financial,MUFG,5.3,Japan,487,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9891,Iberdrola,IBE.MC ,10.92,Spain,721,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9892,Atlassian,TEAM,260.87,Australia,483,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9893,Illinois Tool Works,LRCX,205.69,United States,341,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9894,Walmex,EQIX,676.25,United States,211,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9895,Schlumberger,SLB,39.37,United States,24,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9896,London Stock Exchange, LS4C.F,98.73, United Kingdom,725,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9897,Pernod Ricard,RI.PA,191.63,France,574,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9898,Alimentation Couche-Tard, ATD.TO,45.39,Canada,234,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9899,Chipotle Mexican Grill,CMG,1647.42,United States,19,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9900,Deutsche Post,DPW.DE,37.34,Germany,452,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9901,Microsoft,MSFT,277.06,United States,265,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9902,Alphabet (Google),GOOG,115.59,United States,512,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9903,Tesla,TSLA,904.12,United States,254,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9904,Apple,AAPL,167.53,United States,125,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9905,TSMC,TSM,85.88,Taiwan,412,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9906,Meta Platforms (Facebook),META,164.08,United States,851,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9907,Procter & Gamble,PG,146.22,United States,234,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9908,Home Depot,HD,309.19,United States,124,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9909,Wells Fargo,WFC,44.59,United States,254,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9910,China Construction Bank,601939.SS ,0.79,China,145,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9911,Royal Bank Of Canada,RY,94.59,Canada,487,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9912,PayPal,PYPL,95.34,United States,721,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9913,Anheuser-Busch Inbev,BUD,52.32,Belgium,483,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9914,Sony,SONY,84.46,Japan,341,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9915,British American Tobacco,BTI,40.86,United Kingdom,211,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9916,Deutsche Telekom,DTE.DE,18.71,Germany,24,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9917,Glencore,GLCNF,5.91,Switzerland,452,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9918,Hindustan Unilever,HINDUNILVR.NS,32.45,India,265,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9919,Air Liquide,AI.PA ,132.04,France,512,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9920,Mitsubishi UFJ Financial,MUFG,5.3,Japan,254,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9921,Iberdrola,IBE.MC ,10.92,Spain,125,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9922,Atlassian,TEAM,260.87,Australia,412,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9923,Illinois Tool Works,LRCX,205.69,United States,487,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9924,Walmex,EQIX,676.25,United States,721,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9925,Schlumberger,SLB,39.37,United States,483,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9926,London Stock Exchange, LS4C.F,98.73, United Kingdom,341,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9927,Pernod Ricard,RI.PA,191.63,France,211,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9928,Alimentation Couche-Tard, ATD.TO,45.39,Canada,24,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9929,Chipotle Mexican Grill,CMG,1647.42,United States,725,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9930,Deutsche Post,DPW.DE,37.34,Germany,574,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9931,Microsoft,MSFT,277.06,United States,234,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9932,Alphabet (Google),GOOG,115.59,United States,19,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9933,Tesla,TSLA,904.12,United States,452,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9934,Apple,AAPL,167.53,United States,265,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9935,TSMC,TSM,85.88,Taiwan,254,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9936,Meta Platforms (Facebook),META,164.08,United States,145,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9937,Atlassian,TEAM,260.87,Australia,483,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9938,Illinois Tool Works,LRCX,205.69,United States,341,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9939,Walmex,EQIX,676.25,United States,211,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9940,Schlumberger,SLB,39.37,United States,24,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9941,London Stock Exchange, LS4C.F,98.73, United Kingdom,725,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9942,Pernod Ricard,RI.PA,191.63,France,574,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9943,Alimentation Couche-Tard, ATD.TO,45.39,Canada,234,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9944,Chipotle Mexican Grill,CMG,1647.42,United States,19,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9945,Deutsche Post,DPW.DE,37.34,Germany,452,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9946,Microsoft,MSFT,277.06,United States,265,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9947,Alphabet (Google),GOOG,115.59,United States,512,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9948,Tesla,TSLA,904.12,United States,254,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9949,Apple,AAPL,167.53,United States,125,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9950,TSMC,TSM,85.88,Taiwan,412,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9951,Meta Platforms (Facebook),META,164.08,United States,851,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9952,Procter & Gamble,PG,146.22,United States,234,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9953,Home Depot,HD,309.19,United States,124,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9954,Wells Fargo,WFC,44.59,United States,254,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9955,China Construction Bank,601939.SS ,0.79,China,145,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9956,Royal Bank Of Canada,RY,94.59,Canada,487,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9957,PayPal,PYPL,95.34,United States,721,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9958,Anheuser-Busch Inbev,BUD,52.32,Belgium,483,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9959,Sony,SONY,84.46,Japan,341,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9960,British American Tobacco,BTI,40.86,United Kingdom,211,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9961,Deutsche Telekom,DTE.DE,18.71,Germany,24,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9962,Hindustan Unilever,HINDUNILVR.NS,32.45,India,234,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9963,Air Liquide,AI.PA ,132.04,France,19,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9964,Mitsubishi UFJ Financial,MUFG,5.3,Japan,452,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9965,Iberdrola,IBE.MC ,10.92,Spain,265,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9966,Atlassian,TEAM,260.87,Australia,512,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9967,Illinois Tool Works,LRCX,205.69,United States,254,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9968,Walmex,EQIX,676.25,United States,125,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9969,Schlumberger,SLB,39.37,United States,412,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9970,London Stock Exchange, LS4C.F,98.73, United Kingdom,851,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9971,Pernod Ricard,RI.PA,191.63,France,234,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9972,Alimentation Couche-Tard, ATD.TO,45.39,Canada,124,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9973,Chipotle Mexican Grill,CMG,1647.42,United States,254,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9974,Deutsche Post,DPW.DE,37.34,Germany,145,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9975,Microsoft,MSFT,277.06,United States,487,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9976,Alphabet (Google),GOOG,115.59,United States,721,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9977,Tesla,TSLA,904.12,United States,483,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9978,Apple,AAPL,167.53,United States,341,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9979,TSMC,TSM,85.88,Taiwan,211,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9980,Meta Platforms (Facebook),META,164.08,United States,24,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9981,Atlassian,TEAM,260.87,Australia,452,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9982,Illinois Tool Works,LRCX,205.69,United States,265,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9983,Walmex,EQIX,676.25,United States,721,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9984,Schlumberger,SLB,39.37,United States,483,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9985,London Stock Exchange, LS4C.F,98.73, United Kingdom,341,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9986,Pernod Ricard,RI.PA,191.63,France,211,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9987,Alimentation Couche-Tard, ATD.TO,45.39,Canada,24,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9988,Chipotle Mexican Grill,CMG,1647.42,United States,452,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9989,Deutsche Post,DPW.DE,37.34,Germany,265,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9990,Microsoft,MSFT,277.06,United States,512,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9991,Alphabet (Google),GOOG,115.59,United States,254,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9992,Tesla,TSLA,904.12,United States,125,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9993,Apple,AAPL,167.53,United States,412,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9994,TSMC,TSM,85.88,Taiwan,487,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9995,Meta Platforms (Facebook),META,164.08,United States,721,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9996,Procter & Gamble,PG,146.22,United States,483,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9997,Home Depot,HD,309.19,United States,341,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9998,Wells Fargo,WFC,44.59,United States,211,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,9999,China Construction Bank,601939.SS ,0.79,China,24,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,10000,Royal Bank Of Canada,RY,94.59,Canada,725,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,10001,PayPal,PYPL,95.34,United States,574,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,10002,Anheuser-Busch Inbev,BUD,52.32,Belgium,234,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,10003,Sony,SONY,84.46,Japan,19,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,10004,British American Tobacco,BTI,40.86,United Kingdom,452,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,10005,Deutsche Telekom,DTE.DE,18.71,Germany,265,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,10006,Glencore,GLCNF,5.91,Switzerland,254,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,10007,Hindustan Unilever,HINDUNILVR.NS,32.45,India,145,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,10008,Hindustan Unilever,HINDUNILVR.NS,32.45,India,483,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,10009,Air Liquide,AI.PA ,132.04,France,341,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,10010,Mitsubishi UFJ Financial,MUFG,5.3,Japan,211,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,10011,Iberdrola,IBE.MC ,10.92,Spain,24,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,10012,Atlassian,TEAM,260.87,Australia,725,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,10013,Illinois Tool Works,LRCX,205.69,United States,574,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,10014,Walmex,EQIX,676.25,United States,234,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,10015,Schlumberger,SLB,39.37,United States,19,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,10016,London Stock Exchange, LS4C.F,98.73, United Kingdom,452,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,10017,Pernod Ricard,RI.PA,191.63,France,265,,ABZ1-ILD4
20220823,14:56:00,Manual,Failed,VINCI,10018,Alimentation Couche-Tard, ATD.TO,45.39,Canada,512,,ABZ1-ILD4
